ZS,AS_,VILLAGE,LON,LAT,POPULATION,DEF_TYPE,PROVINCE,OFFICIEL
MOSANGO,KASAY,CAMP LUZOLO,18.32284,-4.879370213,446,VILLAGE,KWILU,oui
MOSANGO,KASAY,CAMP MANZA,18.35971,-4.956620216,164,VILLAGE,KWILU,oui
MOSANGO,KASAY,KASAY VILLAGE,18.31096,-4.882999897,1497,CS,KWILU,oui
MOSANGO,KASAY,KASAY POSTE,18.33918,-4.877960205,1788,VILLAGE,KWILU,oui
MOSANGO,KASAY,KIBENGI VILLAGE,18.33413,-4.947159767,502,VILLAGE,KWILU,oui
MOSANGO,KASAY,MBANZA KIKUMBI,18.34294,-4.983310223,386,VILLAGE,KWILU,oui
MOSANGO,KASAY,MUKILU POSTE,18.30971,-4.836730003,171,PS,KWILU,oui
MOSANGO,KASAY,MUKILU VILLAGE,18.31533,-4.843120098,551,VILLAGE,KWILU,oui
MOSANGO,KASAY,PUNZA I,18.31962,-4.832159996,286,VILLAGE,KWILU,oui
MOSANGO,KASAY,PUNZA II,18.30180555,-4.838541668,379,VILLAGE,KWILU,oui
MOSANGO,KASAY,SAMBA,18.31052,-4.966420174,365,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,ELEVAGE MAMBOMA,18.225454,-5.022897303,113,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,GOBARI I,18.33601,-5.113090038,635,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,GOBARI II,18.28017,-5.142020226,374,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,GOBARI III,18.25841,-5.145060062,175,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,KAZAMBA WANGA,18.15483,-4.97382021,114,PS,KWILU,oui
MOSANGO,KINZAMBA I,KIKONJI,18.16662,-5.049980164,430,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,KINDAMBI,18.23775,-5.100739956,327,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,KINGWADI,18.28474,-4.978449821,167,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,KINZAMBA VILLAGE,18.24471,-5.093400002,287,CS,KWILU,oui
MOSANGO,KINZAMBA I,KINZAMBA CAMP,18.25189,-5.039500237,259,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,KITSHIAMBA KONDA,18.20311,-4.998189926,882,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,KITSHIAMBA MATUTA,18.22012,-5.011950016,496,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,KOBO,18.27642,-5.047949791,316,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,MOSANGO MALUMALU,18.26202,-4.985479832,397,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,MUBOKO,18.13583,-4.953479767,756,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,MOWAKA,18.32151,-5.002739906,396,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,FERME KAFUNGU,18.09784,-5.069590092,46,FERME,KWILU,oui
MOSANGO,KINZAMBA II,FERME MUPUNZI,17.98222222,-5.091041667,32,FERME,KWILU,oui
MOSANGO,KINZAMBA II,KIBWIMBA,17.98846332,-5.133523941,1079,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KIKAMBA,17.99757,-5.066440105,442,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KIKWATI,18.05345,-5.052030087,822,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KILEMBE,18.05095,-5.053629875,822,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KINDALA KIKOMBO,17.99722222,-5.123125,589,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KINDALA NGANGI,17.98117,-5.111690044,465,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KINGOMBE NINGA NINGA,18.03885,-5.108029842,445,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KINGOYI KISEMI,18.03413,-5.098989964,266,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KINZAMBA CENTRE,17.99382,-5.087920189,775,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KINZAMBA FOREAMI,17.99943,-5.078499794,415,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KINZAMBA MBALA,17.99917,-5.075789928,335,CS,KWILU,oui
MOSANGO,KINZAMBA II,KINZAMBA YEYE,17.97565,-5.09954977,691,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KIPASI,18.0152,-5.056049824,706,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,KIPATA MUSUSU,17.93534722,-5.171319445,1326,PS,KWILU,oui
MOSANGO,KINZAMBA II,KIVUNDA,17.94638889,-5.138888889,517,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,LOKOSHI BAMBALA,18.09018,-5.056580067,839,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,LOKOSHI BANGONGO,18.06377,-5.05880022,687,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,MBULU,17.9824,-5.119609833,1411,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,MBUSHI,18.02458,-5.071720123,396,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,MOSENGE,18.00146,-5.042059898,462,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,MWANAKANGU,18.03349,-5.079249859,359,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,BANGALALA,18.11682,-5.369840145,867,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,CAMP CANTONNIER,18.1977,-5.305230141,172,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,KAKUNJI,18.18346,-5.258560181,676,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,KAMINGU,18.18324,-5.342889786,529,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,KANOSHI,18.15906,-5.266719818,361,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,KASODI,18.18285,-5.326749802,349,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,KIHUNGA,18.19437,-5.210309982,338,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,KINGOMBE I,18.13129,-5.323550224,473,VILLAGE,KWILU,oui
MOSANGO,KINZANDA,KINZANDA,18.14691,-5.291729927,405,CS,KWILU,oui
MOSANGO,KINZANDA,LUHEMBA KAFI,18.18685,-5.227389812,676,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,KANDONDOLO,17.96611,-5.282239914,273,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,KAZAMBA,17.9746,-5.329959869,"268
",VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,KIBOTI,17.97137,-5.228380203,553,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,KIFUNGULU,17.95344,-5.305650234,1023,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,KIMBIMBI,17.97292,-5.234220028,1210,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,KINZENZENGO,17.96392,-5.299759865,773,CS,KWILU,oui
MOSANGO,KINZENZENGO,KITOMBE,18.06372,-5.295919895,828,PS,KWILU,oui
MOSANGO,KINZENZENGO,KITSHAYI,18.05863,-5.337339878,327,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,KIVANDA,17.96674,-5.24985981,756,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,LUHEMBA I,18.03393639,-5.305933004,218,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,MUKUKU,17.96794,-5.277830124,245,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,MULUTU,18.04867,-5.255819798,959,VILLAGE,KWILU,oui
MOSANGO,KINZENZENGO,MUNDU,18.03806,-5.320330143,275,VILLAGE,KWILU,oui
MOSANGO,KIPEMBE,BISANJI,18.05597,-5.217969894,221,VILLAGE,KWILU,oui
MOSANGO,KIPEMBE,KIMBUSHI,17.97333,-5.202519894,233,VILLAGE,KWILU,oui
MOSANGO,KIPEMBE,KINGOMBE,17.98238,-5.153950214,713,VILLAGE,KWILU,oui
MOSANGO,KIPEMBE,KIPEMBE,17.97908,-5.178500175,1818,CS,KWILU,oui
MOSANGO,KIPEMBE,KISALA,18.03206,-5.158989906,208,VILLAGE,KWILU,oui
MOSANGO,KIPEMBE,KUMBI,18.02082,-5.168670177,120,VILLAGE,KWILU,oui
MOSANGO,KIPEMBE,KINZAMBANZONVI,17.97566,-5.214369774,1754,PS,KWILU,oui
MOSANGO,KIPWANGA,FERME MABWA,18.28623,-4.914919853,27,FERME,KWILU,oui
MOSANGO,KIPWANGA,KAHEMBA,18.18095,-4.912849903,155,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KAZAMBA,18.24546,-4.855110168,461,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KIKAKALA,18.27678,-4.83427,182,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KIKAMA,18.20938,-4.858119965,651,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KIKWATI,18.28066,-4.94907999,443,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KIMANU,18.27848,-4.886600018,334,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KINDUNDU,18.25511,-4.889920235,875,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KIPWANGA CS,18.24041,-4.860660076,34,CS,KWILU,oui
MOSANGO,KIPWANGA,KIPWANGA,18.23217,-4.872940063,658,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KOSHI MULUWA,18.20753,-4.921070099,387,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KOSHI AVION,18.20309,-4.958390236,41,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KOSHI BALA BALA,18.22969,-4.944479942,293,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,MABOKI,18.28546,-4.924379826,400,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,MBWENDI FIOTI,18.25888,-4.849609852,814,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,SANGI,18.28209,-4.916840076,235,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,YOKO,18.25118,-4.945549965,367,VILLAGE,KWILU,oui
MOSANGO,KITAMBO,KINANGULA,18.03817,-4.714240074,890,VILLAGE,KWILU,oui
MOSANGO,KITAMBO,KITAMBO VILLAGE,18.03916,-4.764589787,353,VILLAGE,KWILU,oui
MOSANGO,KITAMBO,KITAMBO PLATEAU,18.04922,-4.754169941,369,VILLAGE,KWILU,oui
MOSANGO,KITAMBO,KITAMBO POSTE,18.0441,-4.755489826,791,CS,KWILU,oui
MOSANGO,KITAMBO,MAMBOMA,18.00104,-4.747399807,970,VILLAGE,KWILU,oui
MOSANGO,KITAMBO,MWINDA,18.01272,-4.744719982,1759,VILLAGE,KWILU,oui
MOSANGO,KITAMBO,PASASI,18.02902,-4.748760223,971,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,BAGATA,18.27451,-4.804890156,376,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,KAMBA,18.22693,-4.780739784,79,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,KIYANZI,18.20919,-4.793389797,600,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,POSTE KIYANZI,18.22612,-4.801089764,137,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,KUMBI MBWANA,18.25393,-4.782209873,600,CS,KWILU,oui
MOSANGO,KUMBI MBWANA,KUMBI POSTE,18.25309,-4.778100014,677,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,KWATSHI,18.26962,-4.795889854,514,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,KWAYA,18.27672,-4.764239788,688,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,MAZEMBA,18.24137,-4.744810104,410,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,MBWEDI I,18.22809,-4.818059921,688,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,MIBAMBI,18.29691,-4.783360004,407,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,POSTE MIBAMBI,18.31486,-4.781680107,88,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,MISIMBIDI,18.26857,-4.775290012,219,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,MULONDO,18.20328,-4.754670143,429,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,MUNDANDA,18.21245,-4.751450062,434,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,NGOMBE,18.27659,-4.789569855,65,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,NZOMBI,18.24,-4.810070038,52,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,SENGI,18.22503,-4.820650101,88,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,SONDJI,18.21759,-4.763030052,1059,PS,KWILU,oui
MOSANGO,MANGUNGU,BUTINDI,18.07299,-5.094659805,374,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,FERME KANGOMA,18.07784,-5.185609818,26,FERME,KWILU,oui
MOSANGO,MANGUNGU,FERME NDENU,18.13123,-5.046790123,15,FERME,KWILU,oui
MOSANGO,MANGUNGU,FERME ZEBEDE,18.12202,-5.084569931,6,FERME,KWILU,oui
MOSANGO,MANGUNGU,KANIKA,18.09319,-5.000100136,1631,PS,KWILU,oui
MOSANGO,MANGUNGU,KIMAFU,18.04767,-5.169489861,280,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,KIMBAMBA,18.13203,-5.186719894,174,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,KABEBA,18.16836,-5.116590023,248,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,KINDINGA,18.05405,-5.137819767,589,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,KINGOY,18.04725,-5.109159946,932,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,KINVUNDJI,18.16856,-5.13601017,406,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,LUTEKI,18.11852,-5.152480125,119,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,MAMBATA,18.0657,-5.097509861,218,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,MANGUNGU VILLAGE,18.09824,-5.114570141,287,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,MANGUNGU CENTRE,18.10424,-5.114820004,57,CS,KWILU,oui
MOSANGO,MANGUNGU,MISONGO,18.11547,-5.215310097,99,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,MUSHIMA,18.14407,-5.049779892,540,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,MUTANUNU,18.08978,-5.14207983,38,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,MUTEMA,18.08901,-5.157179832,192,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,NGADI,18.15447,-5.088459969,250,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,SETUKA,18.08987,-4.98472023,1022,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,VUSHI,18.06006944,-5.18875,174,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,CAMP CALINA,18.11956,-4.835330009,136,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,CAMP KIBALU,18.12535,-4.822859764,469,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,CAMP MAJORITE,18.12529,-4.834330082,475,CS,KWILU,oui
MOSANGO,MOSANGO,CAMP POMPE,18.11256,-4.843309879,7531,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,KIBWINGI,18.16315,-4.828800201,252,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,KIKONJI,18.14034,-4.922550201,1094,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,KIMBUKU,17.99923,-4.827159882,270,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,KINGWANGALA,18.15316,-4.901249886,456,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,KUMBI BANGA BANGA,18.04422,-4.82363987,1205,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,KUMBI FIOTI,18.00238,-4.805439949,930,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,KUMBI MAKOPA,18.03958,-4.821809769,916,PS,KWILU,oui
MOSANGO,MOSANGO,LUZASA,18.15204,-4.864500046,657,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,MBANZA FIOTI,18.15389,-4.804800034,310,VILLAGE,KWILU,oui
MOSANGO,MOSANGO,MOSANGO VILLAGE,18.12324,-4.835599899,1416,HGR,KWILU,oui
MOSANGO,MOSANGO,SECTEUR MOSANGO,18.11612,-4.88451004,1221,PS,KWILU,oui
MOSANGO,MUDIAMBU,FERME MATATA,18.16731,-4.67648983,10,FERME,KWILU,oui
MOSANGO,MUDIAMBU,KIMBIMBI,18.1402,-4.680940151,736,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,KIMWANZA,18.17027,-4.652639866,411,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,KIPASI,18.16922,-4.594399929,1515,PS,KWILU,oui
MOSANGO,MUDIAMBU,KONGO,18.15444,-4.69520998,556,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,MAVULA,18.14824,-4.679059982,547,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,MBAMBALAKOKO,18.17224,-4.639090061,625,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,MBANZA MUNDAYI,18.17182,-4.675230026,1259,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,FERME MBELELE,18.18909,-4.675549984,12,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,MIKWATI,18.12564,-4.662509918,576,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,MUDIAMBU,18.15126,-4.659890175,821,CS,KWILU,oui
MOSANGO,MULUMA,BIBULUKU,18.13207,-4.730999947,224,VILLAGE,KWILU,oui
MOSANGO,MULUMA,BUNDA,18.10455,-4.752719879,371,VILLAGE,KWILU,oui
MOSANGO,MULUMA,KINDUNDU,18.09531,-4.770850182,217,VILLAGE,KWILU,oui
MOSANGO,MULUMA,KISALA,18.05909722,-4.755555557,1004,VILLAGE,KWILU,oui
MOSANGO,MULUMA,KIVANVA VILLAGE,18.11292,-4.731100082,136,VILLAGE,KWILU,oui
MOSANGO,MULUMA,MBUNZINGOMBE,18.11652,-4.722740173,240,VILLAGE,KWILU,oui
MOSANGO,MULUMA,MULUMA VILLAGE,18.09622,-4.755390167,265,VILLAGE,KWILU,oui
MOSANGO,MULUMA,MULUMA CENTRE,18.09231,-4.763030052,1764,CS,KWILU,oui
MOSANGO,MULUMA,MUNDONDA I,18.07631944,-4.77888889,147,VILLAGE,KWILU,oui
MOSANGO,MULUMA,MUNDONDA II,18.09441,-4.775829792,371,VILLAGE,KWILU,oui
MOSANGO,MULUMA,MUSUMBA,18.14642,-4.72137022,279,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,KABEBA I,18.1986,-4.799759865,643,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,KABEBA II,18.19098,-4.809569836,284,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,KIMOLO I,18.17191,-4.736430168,235,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,KIMOLO II,18.18027778,-4.745763889,146,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,KISALA,18.14573,-4.731709957,333,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,KIYAMBA,18.18694,-4.84676981,640,PS,KWILU,oui
MOSANGO,MUWANDA KOSO,MATUNDU,18.17277,-4.800630093,412,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,MUWANDA POSTE,18.16748,-4.752880096,146,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,MUWANDA VILLAGE,18.16865,-4.760670185,650,CS,KWILU,oui
MOSANGO,MUWANDA KOSO,NGONGO KAHUNDA,18.14392,-4.779250145,285,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,NGONGO KANZINDONDO,18.14307,-4.76970005,230,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,NGONGO MUKWATI,18.15312,-4.778930187,697,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,NGULA,18.17539,-4.75838995,521,VILLAGE,KWILU,oui
MOSANGO,MUWANDA KOSO,POLONGO,18.19395,-4.812940121,240,PS,KWILU,oui
MOSANGO,TUMIKIA,KINGOMA,18.05325,-4.683529854,572,FERME,KWILU,oui
MOSANGO,TUMIKIA,KIKASA KASA,18.06761,-4.666009903,176,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,KIMBANDA NJINJI,18.08181,-4.710720062,513,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,KIMPUTU PLC,18.05887,-4.660490036,225,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,KINGAFIOTI,18.12502,-4.697720051,450,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,KINGOMEMWANZA,18.04768,-4.685319901,308,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,KINZUKU,18.0643,-4.654250145,1006,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,KISALA NGUBU,18.07682,-4.639110088,407,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,MABAMFU,18.07307,-4.704239845,266,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,MBELO MUMBONGA,18.10611,-4.671160221,287,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,MUNDONDA,18.14253,-4.702410221,190,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,SAKAMBANZA,18.07616,-4.684000015,1079,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,TUMIKIA VILLAGE,18.09542,-4.689610004,626,VILLAGE,KWILU,oui
MOSANGO,TUMIKIA,TUMIKIA MISSION,18.09057,-4.683650017,1362,CS,KWILU,oui
MOSANGO,YENZI,YENZI,18.20502,-4.708879948,150,CS,KWILU,oui
MOSANGO,YENZI,KAYANDA,18.20618,-4.725319862,1006,VILLAGE,KWILU,oui
MOSANGO,YENZI,KIBWANGA,18.20072,-4.70870018,331,VILLAGE,KWILU,oui
MOSANGO,YENZI,KIMBANDA KUMBI,18.16885,-4.712200165,888,VILLAGE,KWILU,oui
MOSANGO,YENZI,KIMBWALU I,18.24575,-4.721419811,473,VILLAGE,KWILU,oui
MOSANGO,YENZI,KIMBWALU II,18.22497,-4.719270229,287,VILLAGE,KWILU,oui
MOSANGO,YENZI,KINDUNDU BASONGO,18.1851,-4.693520069,307,VILLAGE,KWILU,oui
MOSANGO,YENZI,KISEKI,18.19464,-4.684350014,369,VILLAGE,KWILU,oui
MOSANGO,YENZI,POSTE KONGO,18.16308,-4.707890034,143,VILLAGE,KWILU,oui
MOSANGO,YENZI,KUMBI MUNZIASA,18.18052,-4.72108984,602,VILLAGE,KWILU,oui
MOSANGO,YENZI,MBELO KIBWANGA,18.18729,-4.705890179,365,VILLAGE,KWILU,oui
MOSANGO,YENZI,MBELO LUFUNGULA,18.17277,-4.708680153,229,VILLAGE,KWILU,oui
MOSANGO,YENZI,MUNDONDA,18.19044,-4.73842001,475,VILLAGE,KWILU,oui
MOSANGO,YENZI,MUSUKU BENGI,18.20694444,-4.713402779,116,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,FERME PEPA,18.17104167,-4.64326389,8,VILLAGE,KWILU,oui
MOSANGO,MUDIAMBU,FERME ADOLPH,18.14871321,-4.667208224,9,VILLAGE,KWILU,oui
MOSANGO,YENZI,CAMP WENZE,18.20194444,-4.706666668,356,VILLAGE,KWILU,oui
MOSANGO,MULUMA,KIVANVA MISSION,18.11032287,-4.733172787,483,VILLAGE,KWILU,oui
MOSANGO,KUMBI MBWANA,POSTE SONDJI,18.21423611,-4.762222223,29,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,FERME MBANZA,18.28131944,-4.904652778,45,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,FERME KIMANU,18.28201389,-4.886250001,20,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,FERME NDUNGA,18.28109598,-4.956873211,34,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,FERME KASIMA,18.28533319,-4.942573729,27,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,FERME TUMUSENGE,18.27588536,-4.954092781,24,VILLAGE,KWILU,oui
MOSANGO,KIPWANGA,KOSHI BARIERE,18.21486111,-4.91701389,799,VILLAGE,KWILU,oui
MOSANGO,KASAY,PUNZA PLC,18.29722222,-4.836805556,100,VILLAGE,KWILU,oui
MOSANGO,KASAY,CAMP DIBAYA,18.35247778,-4.94064111,235,VILLAGE,KWILU,oui
MOSANGO,MANGUNGU,KINZASHI,18.12263889,-5.212916667,205,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,FERME TOMBI,17.99527778,-5.046875,17,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,FERME FELO,17.95076389,-5.150486112,30,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,HPK MUSENGE,17.99875,-5.040208334,1097,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA II,FERME KASENDE,17.95893155,-5.157484421,43,VILLAGE,KWILU,oui
MOSANGO,KINZAMBA I,Yoko,18.24357033,-5.055819988,,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,BA NSIENGWON,19.41513087,-4.463757673,5896,CS,KWILU,oui
KIMPUTU,BA NSIENGWON,Ferme Kayiba,19.41291046,-4.4573102,,FERME,KWILU,oui
KIMPUTU,BA NSIENGWON,Ferme Maswana,19.42910957,-4.464300156,,FERME,KWILU,oui
KIMPUTU,BA NSIENGWON,Ferme Muyobi,19.34679985,-4.497119904,,FERME,KWILU,oui
KIMPUTU,BA NSIENGWON,LUBANG FIOTI,19.39142036,-4.472559929,146,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,LUBANG NENE,19.36097222,-4.490694446,2064,PS,KWILU,oui
KIMPUTU,BA NSIENGWON,MATE MAYUM,19.37841988,-4.457560062,105,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,MBANG ITERE,19.43154907,-4.426569939,236,PS,KWILU,oui
KIMPUTU,BA NSIENGWON,MBELE BITI,19.438125,-4.420902779,94,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,MBELE NSIRIAM,19.42958333,-4.439444446,271,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,Ndung Djanga Djanga,19.41740036,-4.469250202,,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,Ndung Ekiem,19.42136002,-4.47823,,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,NDUNG,19.36787987,-4.488540173,103,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,NSAMPATA,19.35208333,-4.446458334,268,VILLAGE,KWILU,oui
KIMPUTU,BA NSIENGWON,NSIENGWON VILLAGE,19.41143991,-4.453297622,105,VILLAGE,KWILU,oui
KIMPUTU,BULWEM,ANGOLA,19.37358093,-4.288990021,73,VILLAGE,KWILU,oui
KIMPUTU,BULWEM,Bukwon Bilo/Bukwon Salia,19.39451027,-4.343100071,,VILLAGE,KWILU,oui
KIMPUTU,BULWEM,Bulambemba,19.34564972,-4.270410061,,VILLAGE,KWILU,oui
KIMPUTU,BULWEM,BULWEM,19.38694444,-4.317569445,6076,CS,KWILU,oui
KIMPUTU,BULWEM,BULWEM SECTEUR,,,,VILLAGE,KWILU,oui
